ESTADO_CIVIL,IDADE,FORMA_INGRESSO,FORMA_EVASAO,ETNIA,DEFICIENCIAS,COTAS,NOME_DISCIPLINA,SITUACAO_DISCIPLINA,MEDIA_FINAL,FALTAS,BOLSA
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Reprovado,0-5,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,5-8,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Reprovado,0-5,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Indigena,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Aprovado,8-10,10-15%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Indigena,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Aprovado,8-10,0-5%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Indigena,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,8-10,10-15%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Indigena,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,0-5%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Indigena,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,8-10,0-5%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Indigena,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,5-8,0-5%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Indigena,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado,8-10,5-10%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Indigena,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Aprovado,8-10,0-5%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,8-10,10-15%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,0-5%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,5-8,0-5%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,5-8,0-5%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado,8-10,5-10%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Desistencia,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Desistencia,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Desistencia,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Desistencia,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Reprovado,0-5,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Reprovado,0-5,0-5%,Nao Possuia
Viuvo(a),19-25 anos,Transferencia Externa,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado por aproveitamento,Nao informado,0-5%,Nao Possuia
Viuvo(a),19-25 anos,Transferencia Externa,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Sociologia,Reprovado por Frequencia,5-8,Acima de 25%,Nao Possuia
Viuvo(a),19-25 anos,Transferencia Externa,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,5-8,0-5%,Nao Possuia
Viuvo(a),19-25 anos,Transferencia Externa,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,10-15%,Nao Possuia
Viuvo(a),19-25 anos,Transferencia Externa,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Viuvo(a),19-25 anos,Transferencia Externa,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Aprovado,5-8,5-10%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Aprovado,5-8,0-5%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,5-8,10-15%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,0-5%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,8-10,0-5%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,5-8,0-5%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado,8-10,5-10%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Aprovado,8-10,10-15%,Nao Possuia
Solteiro(a),19-25 anos,Transferencia Externa,Jubilamento,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado por aproveitamento,Nao informado,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Transferencia Externa,Jubilamento,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,5-8,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Transferencia Externa,Jubilamento,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado por aproveitamento,Nao informado,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Transferencia Externa,Jubilamento,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Reprovado,0-5,20-25%,Nao Possuia
Solteiro(a),19-25 anos,Transferencia Externa,Jubilamento,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Aprovado,5-8,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Transferencia Externa,Jubilamento,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Transferencia Externa,Jubilamento,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Reprovado,0-5,10-15%,Nao Possuia
Solteiro(a),19-25 anos,Transferencia Externa,Jubilamento,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Transferencia Externa,Jubilamento,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Trancamento Parcial,Nao informado,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Transferencia Externa,Jubilamento,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Trancamento Parcial,Nao informado,0-5%,Nao Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Aprovado,5-8,10-15%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Aprovado,8-10,5-10%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,8-10,10-15%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,0-5%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,8-10,0-5%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,5-8,0-5%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado,8-10,5-10%,Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Aprovado,8-10,10-15%,Possuia
Solteiro(a),19-25 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Aprovado,5-8,10-15%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Aprovado,5-8,5-10%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,8-10,5-10%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,8-10,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,5-8,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado,8-10,0-5%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Aprovado,5-8,5-10%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,5-8,10-15%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,5-8,Acima de 25%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,5-8,Acima de 25%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,5-8,0-5%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Reprovado,0-5,0-5%,Nao Possuia
Solteiro(a),26-35 anos,Vestibular,Desistencia,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,5-8,0-5%,Nao Possuia
Solteiro(a),26-35 anos,Vestibular,Desistencia,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,0-5%,Nao Possuia
Solteiro(a),26-35 anos,Vestibular,Desistencia,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado,8-10,10-15%,Nao Possuia
Solteiro(a),26-35 anos,Vestibular,Desistencia,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,8-10,10-15%,Nao Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,8-10,0-5%,Nao Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,5-10%,Nao Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Aprovado,5-8,5-10%,Nao Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Aprovado,5-8,0-5%,Nao Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,5-8,0-5%,Nao Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,5-8,0-5%,Nao Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado,8-10,5-10%,Nao Possuia
Solteiro(a),Acima de 35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Aprovado,8-10,0-5%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Aprovado,8-10,5-10%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Aprovado,8-10,0-5%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Aprovado,8-10,0-5%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,5-8,10-15%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,5-8,0-5%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,0-5%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,8-10,0-5%,Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado,8-10,0-5%,Possuia
Casado(a),26-35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Reprovado,0-5,10-15%,Nao Possuia
Casado(a),26-35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,8-10,5-10%,Nao Possuia
Casado(a),26-35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,0-5%,Nao Possuia
Casado(a),26-35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,5-8,0-5%,Nao Possuia
Casado(a),26-35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,5-8,0-5%,Nao Possuia
Casado(a),26-35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado,5-8,10-15%,Nao Possuia
Casado(a),26-35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Casado(a),26-35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Aprovado,5-8,Acima de 25%,Nao Possuia
Casado(a),26-35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Reprovado,0-5,0-5%,Nao Possuia
Casado(a),26-35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Aprovado por aproveitamento,Nao informado,0-5%,Nao Possuia
Casado(a),26-35 anos,Vestibular,Formado,Branca,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Aprovado por aproveitamento,Nao informado,0-5%,Nao Possuia
Solteiro(a),Acima de 35 anos,Transferencia Externa,Formado,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado por aproveitamento,Nao informado,0-5%,Nao Possuia
Solteiro(a),Acima de 35 anos,Transferencia Externa,Formado,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Reprovado,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Acima de 35 anos,Transferencia Externa,Formado,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Reprovado,0-5,10-15%,Nao Possuia
Solteiro(a),Acima de 35 anos,Transferencia Externa,Formado,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,5-8,10-15%,Nao Possuia
Solteiro(a),Acima de 35 anos,Transferencia Externa,Formado,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Reprovado,0-5,20-25%,Nao Possuia
Solteiro(a),Acima de 35 anos,Transferencia Externa,Formado,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Aprovado,8-10,0-5%,Nao Possuia
Solteiro(a),Acima de 35 anos,Transferencia Externa,Formado,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,8-10,0-5%,Nao Possuia
Solteiro(a),Acima de 35 anos,Transferencia Externa,Formado,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,5-8,10-15%,Nao Possuia
Solteiro(a),Acima de 35 anos,Transferencia Externa,Formado,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,5-8,15-20%,Nao Possuia
Solteiro(a),Acima de 35 anos,Transferencia Externa,Formado,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Aprovado,5-8,0-5%,Nao Possuia
Solteiro(a),Acima de 35 anos,Transferencia Externa,Formado,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Aprovado,5-8,15-20%,Nao Possuia
Solteiro(a),26-35 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),26-35 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Reprovado,0-5,Acima de 25%,Nao Possuia
Solteiro(a),26-35 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),26-35 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Casado(a),Menos de 19 anos,Vestibular,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Aprovado,8-10,0-5%,Nao Possuia
Casado(a),Menos de 19 anos,Vestibular,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Aprovado,8-10,0-5%,Nao Possuia
Casado(a),Menos de 19 anos,Vestibular,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado,8-10,0-5%,Nao Possuia
Casado(a),Menos de 19 anos,Vestibular,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Banco de Dados II,Aprovado,5-8,15-20%,Nao Possuia
Casado(a),Menos de 19 anos,Vestibular,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Topicos Especiais em Sistemas de Informacao II,Aprovado,5-8,5-10%,Nao Possuia
Casado(a),Menos de 19 anos,Vestibular,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Engenharia de Software I,Aprovado,5-8,5-10%,Nao Possuia
Casado(a),Menos de 19 anos,Vestibular,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Redes de Computadores,Aprovado,5-8,0-5%,Nao Possuia
Casado(a),Menos de 19 anos,Vestibular,Jubilamento,Parda,Sem Deficiencia,Ampla Concorrencia,Sociologia,Aprovado,8-10,10-15%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Desistencia,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Aprovado por aproveitamento,Nao informado,0-5%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Producao e Operacoes Logisticas,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),Menos de 19 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Gerencia de Projetos,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Projetos de Sistemas de Informacao,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
Solteiro(a),19-25 anos,Vestibular,Jubilamento,Branca,Sem Deficiencia,Ampla Concorrencia,Sociologia,Reprovado por Frequencia,0-5,Acima de 25%,Nao Possuia
