ID_ALUNO,IDADE,ANO_INGRESSO,FORMA_INGRESSO,ANO_EVASAO,FORMA_EVASAO,NATURALIDADE,ETNIA,DEFICIENCIAS,COTAS,BOLSA
40EAE2780E80243BF0324B4557EE2FD8,Idade tipica de universitarios regulares (19-25 anos),2010,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
412758D043DD247BDDEA07C7EC558C31,Alunos com perfil atipico (Acima de 35 anos),2005,Vestibular,2008,Jubilamento,Cruzeiro do Sul-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4150D6A4725FF1484640C9D2E458A429,Ingressantes mais jovens (Menos de 19 anos),2007,Vestibular,2007,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
41AFCF0F4146CEBDCEED1088402852D7,Ingressantes mais jovens (Menos de 19 anos),2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4248F287DC9FAB6ABFCF1C333AA9838E,Alunos com perfil atipico (Acima de 35 anos),2010,Vestibular,2014,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4270DBF131A6B90E675B8861DD699AB5,Alunos com perfil atipico (Acima de 35 anos),2009,Vestibular,2016,Formado,Tarauaca-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
42A0E188F5033BC65BF8D78622277C4E,Ingressantes mais jovens (Menos de 19 anos),2002,Vestibular,2005,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
42A2F3D8B0671E4D84D140C138CE0D89,Ingressantes mais jovens (Menos de 19 anos),2018,Processo Seletivo - SiSU,2018,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
43975BC2DFC84641A2A8C4D3FE653176,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2004,Vestibular,2012,Formado,Sena Madureira-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
43EC517D68B6EDD3015B3EDC9A11367B,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2003,Vestibular,2008,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4493F5351E66C44BC87515F72D07AEC2,Idade tipica de universitarios regulares (19-25 anos),2006,Vestibular,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
44A6A9FEE78F2BB58E758A209DF95F1A,Idade tipica de universitarios regulares (19-25 anos),2005,Vestibular,2008,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
44B3B75C339045A8CCBBF374DCC0CDBF,Idade tipica de universitarios regulares (19-25 anos),2021,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
450F494136D806344675040A107518CD,Alunos com perfil atipico (Acima de 35 anos),2017,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
4530DE238502B5AEE3AD8EEC65A4A70F,Ingressantes mais jovens (Menos de 19 anos),2008,Vestibular,2010,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
457DED6F20B28FEB21B9BCA73C498671,Alunos com perfil atipico (Acima de 35 anos),2004,Vestibular,2016,Jubilamento,Ji-Parana-RO,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
45AF4AF2AE6BF55E858A019A76AA20A7,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2016,Reopcao de Curso,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4636E611824778B40AB4243C0A1549F4,Idade tipica de universitarios regulares (19-25 anos),2021,Processo Seletivo - SiSU,,Sem Evasao,Sena Madureira-AC,Preta,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Possuia
46625972490BD5599E5A21C11F16C3CC,Ingressantes mais jovens (Menos de 19 anos),2021,Processo Seletivo - SiSU,2022,Jubilamento,Sena Madureira-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
471684D6C43CFC529B30D600113DAE63,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2007,Vestibular,2012,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4734BA6F3DE83D861C3176A6273CAC6D,Alunos com perfil atipico (Acima de 35 anos),2003,Vestibular,2008,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
47B32EF70920C14B58D6E0025C479C67,Alunos com perfil atipico (Acima de 35 anos),2018,Transferencia Externa,2022,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
47B44B9BEB1CFA6DFE1ED044B240DB61,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2015,Processo Seletivo - SiSU,2017,Jubilamento,Lajeado-RS,Branca,Sem Deficiencia,Geral,Possuia
47BA327B57BE22B98EEE0E5DC3E14711,Alunos com perfil atipico (Acima de 35 anos),2008,Vestibular,2014,Jubilamento,Fortaleza-CE,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
47CC8FBDAEACD8C1D9FE325B11E0287E,Idade tipica de universitarios regulares (19-25 anos),2009,Vestibular,2012,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
47D1E990583C9C67424D369F3414728E,Alunos com perfil atipico (Acima de 35 anos),2003,Vestibular,2008,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4843444B2CD1C2D4B2B261E396C5DA4A,Idade tipica de universitarios regulares (19-25 anos),2008,Vestibular,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
4860F5CBEA5E5DBB3B1D6D94C2157DF5,Idade tipica de universitarios regulares (19-25 anos),2013,Transferencia Externa,2016,Jubilamento,Cruzeiro do Sul-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
486F06AA533267BED3C590B52DB3D18D,Ingressantes mais jovens (Menos de 19 anos),2008,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
486FBD761BFA5400722324FDC9822ADC,Ingressantes mais jovens (Menos de 19 anos),2005,Vestibular,2010,Formado,Cruzeiro do Sul-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
48E2B7285E724A6F18786510A46ECEA7,Ingressantes mais jovens (Menos de 19 anos),2018,Processo Seletivo - SiSU,,Sem Evasao,Feijo-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda,Não Possuia
496DE70CDB579AA363B818CBB913D108,Ingressantes mais jovens (Menos de 19 anos),2018,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
497D0B20F66CEBDEDC7935E3FFD46EFA,Ingressantes mais jovens (Menos de 19 anos),2007,Vestibular,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
49D17048771E15A6C25F142B9E513E0A,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2020,Processo Seletivo - SiSU,2024,Formado,Rio Branco-AC,Preta,Fisica,Ampla Concorrencia,Possuia
4A0A330F3FE04FAB7704255C4230DC6D,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2017,Processo Seletivo - SiSU,2018,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4A4526B1EC301744ABA9526D78FCB2A6,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2004,Vestibular,2008,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4A9A32256809FC17CD9E68E5F6FEB3ED,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2015,Processo Seletivo - SiSU,2018,Jubilamento,Morada Nova-CE,Nao Declarada,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
4AADD661908B181D059A117F02FBC9EC,Ingressantes mais jovens (Menos de 19 anos),2006,Vestibular,2009,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4AD46E8176DA58AF20CF6DB9E0D3673D,Ingressantes mais jovens (Menos de 19 anos),2023,Processo Seletivo - SiSU,,Sem Evasao,Sao Lourenco do Oeste-SC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4AD7FFF9CCF799F755109FA80DCD8B10,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2013,Processo Seletivo - SiSU,2013,Desistencia,Maceio-AL,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas independente de renda",Não Possuia
4B2E12B43338E42361077CB6516AD63E,Alunos com perfil atipico (Acima de 35 anos),2007,Vestibular,2012,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4B419812269CE34CBEF6F46A71D55B50,Alunos com perfil atipico (Acima de 35 anos),2020,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
4B650319CCA0B2D0480D58B5C6451A28,Ingressantes mais jovens (Menos de 19 anos),2017,Processo Seletivo - SiSU,2017,Desistencia,Tres Marias-MG,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4B7BFFE0B6E29D949DE3EA0F974007C6,Ingressantes mais jovens (Menos de 19 anos),2019,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4BBD2D541D623EC13D37C7A1AA64A903,Ingressantes mais jovens (Menos de 19 anos),2012,Enem,2018,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4C038C24158AA04F63A0DDF71C462716,Idade tipica de universitarios regulares (19-25 anos),2008,Transferencia Externa,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4C270CF7B732CBAE0431F333348FCBBB,Ingressantes mais jovens (Menos de 19 anos),2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
4C56392B1BD5E94EFE423ED048C7B91A,Idade tipica de universitarios regulares (19-25 anos),2007,Vestibular,2013,Desistencia,Brasileia-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4C56FF4CE4AAF9573AA5DFF913DF997A,Alunos com perfil atipico (Acima de 35 anos),2002,Vestibular,2008,Jubilamento,Sao Paulo-SP,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4C93E18166419DA61B1CA433C866D9E5,Idade tipica de universitarios regulares (19-25 anos),2010,Vestibular,2014,Formado,Sao Paulo-SP,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
4D6D7868BA059092B1C7FB35B1C9B960,Idade tipica de universitarios regulares (19-25 anos),2020,Reopcao de Curso,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
4DBEDC570A51DDBB060532CC5F6D5705,Idade tipica de universitarios regulares (19-25 anos),2010,Vestibular,2014,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4DDC45A9DE1065695A90E87BE37471C0,Idade tipica de universitarios regulares (19-25 anos),2017,Processo Seletivo - SiSU,2017,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4E253F59CE72377038AB855694E4903C,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2016,Portador de Diploma Superior,2018,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4E732CED3463D06DE0CA9A15B6153677,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2001,Vestibular,2002,Jubilamento,Uberlandia-MG,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
4E9101A27E90CCF06980744E76749C2C,Ingressantes mais jovens (Menos de 19 anos),2021,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda,Não Possuia
4F21ACB802468C4B2AC37CCB0B7AB6EC,Ingressantes mais jovens (Menos de 19 anos),2016,Processo Seletivo - SiSU,2019,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Possuia
4F9416948E4B30B534DAF0EC5564013B,Ingressantes mais jovens (Menos de 19 anos),2016,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Não Possuia
4FAE0695454A986D8328AADBA1534575,Ingressantes mais jovens (Menos de 19 anos),2020,Processo Seletivo - SiSU,2024,Jubilamento,Mancio Lima-AC,Preta,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda PPI,Possuia
4FEC0219FFABE5BFBF68B34FE39FD4DE,Ingressantes mais jovens (Menos de 19 anos),2020,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
4FF7ACC3AF759D2B27BA34A457C41932,Idade tipica de universitarios regulares (19-25 anos),2017,Processo Seletivo - SiSU,2017,Desistencia,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Não Possuia
502E4A16930E414107EE22B6198C578F,Ingressantes mais jovens (Menos de 19 anos),2000,Vestibular,2008,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
50311A81EA533E1EF7C497E042778E6B,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2022,Portador de Diploma Superior,2023,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
508A37F0AC8738A76C680AF8B4C512B4,Ingressantes mais jovens (Menos de 19 anos),2010,Vestibular,2016,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
50BB9595EB8BC365BA5E12C0D6E47B60,Idade tipica de universitarios regulares (19-25 anos),2009,Vestibular,2016,Formado,Rio de Janeiro-RJ,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
50C1CB748BE1FE2ED080703FC5A815B7,Alunos com perfil atipico (Acima de 35 anos),2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5118AF07364440598CD7A922CCF4A955,Ingressantes mais jovens (Menos de 19 anos),2007,Vestibular,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
512844C25CD1C9AF079BA08F868EB637,Idade tipica de universitarios regulares (19-25 anos),2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
513D6BDBAED51319E9AA9F84A7F7518E,Alunos com perfil atipico (Acima de 35 anos),2016,Processo Seletivo - SiSU,2022,Formado,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda,Possuia
514F94B7B871DE0EACB221709D341AEC,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2005,Vestibular,2008,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
518D52EEE664842CE523E2CCE507315C,Ingressantes mais jovens (Menos de 19 anos),2010,Vestibular,2018,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
51E7FEA7F69EF6875F82E22C5EDA5E26,Idade tipica de universitarios regulares (19-25 anos),2010,Vestibular,2016,Formado,Belo Horizonte-MG,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
51F5EE7B49C5802A4AD2257148B44C71,Ingressantes mais jovens (Menos de 19 anos),2013,Processo Seletivo - SiSU,2024,Transferido,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Vagas destinadas aos candidatos de escola publica e baixa renda,Possuia
521EAE94653641EC7BE496DB736CE3F6,Idade tipica de universitarios regulares (19-25 anos),2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
5227FA9A19DCE7BA113F50A405DCAF09,Ingressantes mais jovens (Menos de 19 anos),2005,Vestibular,2016,Jubilamento,Jaen-PER,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
522E1EA43810E90242942CCC0995DAE1,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2004,Vestibular,2012,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
52DEBCF2062897C067B0781C8E018A07,Ingressantes mais jovens (Menos de 19 anos),2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
537C85F1E97A1C0DB57CA7115F2FD64C,Ingressantes mais jovens (Menos de 19 anos),2023,Processo Seletivo - SiSU,2024,Jubilamento,Alpestre-RS,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
539FD53B59E3BB12D203F45A912EEAF2,Ingressantes mais jovens (Menos de 19 anos),2002,Vestibular,2005,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5409B229DF3E46A0A6D20B2751FBE705,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2014,Processo Seletivo - SiSU,2016,Jubilamento,Campo Maior-PI,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
54229ABFCFA5649E7003B83DD4755294,Alunos que ingressaram mais tarde ou em segunda graduacao (26-35 anos),2001,Vestibular,2008,Jubilamento,Cruzeiro do Sul-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
54C3D58C5EFCF59DDEB7486B7061EA5A,Idade tipica de universitarios regulares (19-25 anos),2004,Vestibular,2013,Jubilamento,Faxinal do Soturno-RS,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
54CAF3F6167335A6DAED0946B2D4C5D5,Ingressantes mais jovens (Menos de 19 anos),2021,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
550B20428C9B32AC84A7A0C575960CE5,Ingressantes mais jovens (Menos de 19 anos),2015,Processo Seletivo - SiSU,2020,Formado,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Possuia
558ADE3A9B173B4C3EAF7CAEC3C66381,Ingressantes mais jovens (Menos de 19 anos),2016,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Geral,Não Possuia
55E0E14567B396C814A22EEE053D34CC,Ingressantes mais jovens (Menos de 19 anos),2009,Vestibular,2014,Formado,Cacoal-RO,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
565E8A413D0562DE9EE4378402D2B481,Idade tipica de universitarios regulares (19-25 anos),2005,Vestibular,2012,Formado,Cruzeiro do Sul-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
56E0429AC01477E50693E6F5FDAF6333,Ingressantes mais jovens (Menos de 19 anos),2017,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
57059F591928DAAEB800384FDBEF7627,Ingressantes mais jovens (Menos de 19 anos),2021,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Deficiencia Mental,Candidatos com deficiencia,Não Possuia
572F88DEE7E2502B8B919AFB49FFFE53,Idade tipica de universitarios regulares (19-25 anos),2009,Vestibular,2014,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
5763ABE87ED1938799203FB6E8650025,Ingressantes mais jovens (Menos de 19 anos),2005,Vestibular,2012,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
577EF1154F3240AD5B9B413AA7346A1E,Idade tipica de universitarios regulares (19-25 anos),2001,Vestibular,2013,Formado,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
578A92BE24DCA5C93924C0D912EB46D5,Ingressantes mais jovens (Menos de 19 anos),2014,Processo Seletivo - SiSU,2016,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
57932F8AEF4CFBD1E7FFC875C3AB4423,Idade tipica de universitarios regulares (19-25 anos),2014,Processo Seletivo - SiSU,2017,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
582CA5172EB531BA24FBEAF043DE3D0D,Alunos com perfil atipico (Acima de 35 anos),2016,Processo Seletivo - SiSU,2023,Jubilamento,Vigia-PA,Nao Declarada,Sem Deficiencia,"Candidatos de Escola Publica Independente de Renda (Pretos, Pardos e Indigenas)",Não Possuia
58A2FC6ED39FD083F55D4182BF88826D,Idade tipica de universitarios regulares (19-25 anos),2000,Vestibular,2006,Formado,Tarauaca-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
58AE64F00BA804691EE209EB36654B3C,Alunos com perfil atipico (Acima de 35 anos),2012,Enem,2022,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
58AEDFA8090B3BD19179BDA8615A2690,Ingressantes mais jovens (Menos de 19 anos),2016,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,"Candidatos de Escola Publica com Baixa Renda (Pretos, Pardos e Indigenas)",Possuia
58EC998E5F04921D22AFDD67759DB6E4,Ingressantes mais jovens (Menos de 19 anos),2006,Vestibular,2014,Jubilamento,Placido de Castro-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Possuia
593F4A8705FD0D72D47EFB651BDFB135,Ingressantes mais jovens (Menos de 19 anos),2017,Transferencia Externa,2018,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
596B42EB5FE47DE3F9348936BFBDC345,Alunos com perfil atipico (Acima de 35 anos),2019,Processo Seletivo - SiSU,2024,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
59CA489CEEB5610288F9DA184E668243,Alunos com perfil atipico (Acima de 35 anos),2023,Processo Seletivo - SiSU,,Sem Evasao,Cruzeiro do Sul-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Não Possuia
59D49E1EF1CC5496DFDE1A1CC0C74004,Idade tipica de universitarios regulares (19-25 anos),2016,Transferencia Externa,2022,Jubilamento,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
59D9B46AA00C70238BB89056CFEB96C0,Idade tipica de universitarios regulares (19-25 anos),2007,Vestibular,2008,Jubilamento,Tangara da Serra-MT,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
59DDC55F3D2F2E20AAF626E342FDCAC0,Alunos com perfil atipico (Acima de 35 anos),2021,Processo Seletivo - SiSU,2023,Jubilamento,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Não Possuia
59FD033A2DE3BC87962411368496D912,Alunos com perfil atipico (Acima de 35 anos),2020,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5A0DE25C4BCAA248EC1765BCB0863712,Ingressantes mais jovens (Menos de 19 anos),2011,Vestibular,2014,Transferido,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
5A1B4CB5A007C11A4200597B707CCD75,Idade tipica de universitarios regulares (19-25 anos),2021,Reopcao de Curso,2023,Jubilamento,Montes Claros-MG,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5A5FA2512D295BC18B5D557FB34A0888,Alunos com perfil atipico (Acima de 35 anos),2008,Vestibular,2012,Desistencia,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5B299E073218C6160B33DC2AE691920C,Ingressantes mais jovens (Menos de 19 anos),2023,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Ampla Concorrencia,Possuia
5B6F6F2DF2BD1F461A19C19F65161223,Alunos com perfil atipico (Acima de 35 anos),2011,Vestibular,2014,Jubilamento,Rio Branco-AC,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5B8AC1BF8013B0204A2C0E1988AAFE75,Ingressantes mais jovens (Menos de 19 anos),2009,Vestibular,2019,Jubilamento,Sena Madureira-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
5BFC38E4B61DFBCEC432AFE2401B7AAB,Ingressantes mais jovens (Menos de 19 anos),2020,Processo Seletivo - SiSU,2024,Jubilamento,Porto Velho-RO,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5C9ED990F67300B9AD87BD008CCE0D88,Alunos com perfil atipico (Acima de 35 anos),2009,Mandado de Seguranca,2017,Formado,Macapa-AP,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5D6D1C0E9BE7AEEA751074BC7B4CFBFA,Ingressantes mais jovens (Menos de 19 anos),2022,Processo Seletivo - SiSU,,Sem Evasao,Rio Branco-AC,Parda,Sem Deficiencia,Candidatos de Escola Publica Independente de Renda PPI,Possuia
5D9E37D3DB09F8460BA8EF65B16596CA,Idade tipica de universitarios regulares (19-25 anos),2016,Processo Seletivo - SiSU,2018,Desistencia,Cacoal-RO,Branca,Sem Deficiencia,Candidatos de Escola Publica com Baixa Renda,Possuia
5DBAFBB281F14D2E2608F35E74D97B46,Idade tipica de universitarios regulares (19-25 anos),2014,Processo Seletivo - SiSU,2022,Jubilamento,Porto Velho-RO,Parda,Sem Deficiencia,"Vagas destinadas aos pretos, pardos e indigenas de baixa renda",Possuia
5DE356E0A5585088CAC93FDE4C34A8EB,Ingressantes mais jovens (Menos de 19 anos),2019,Processo Seletivo - SiSU,2023,Desistencia,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5DF0385CBA256A135BE596DBE28FA7AA,Alunos com perfil atipico (Acima de 35 anos),2007,Vestibular,2014,Jubilamento,Cuiaba-MT,Nao Declarada,Sem Deficiencia,Ampla Concorrencia,Não Possuia
5E054129CB67A2ED4CBF7AE2622F3375,Ingressantes mais jovens (Menos de 19 anos),2011,Vestibular,2018,Formado,Rio Branco-AC,Branca,Sem Deficiencia,Ampla Concorrencia,Possuia
5E2008C65F6812A893E569AFDFDD7D4B,Ingressantes mais jovens (Menos de 19 anos),2018,Processo Seletivo - SiSU,2022,Jubilamento,Rio Branco-AC,Preta,Sem Deficiencia,Ampla Concorrencia,Não Possuia
